CourseID,Year,Month,YearMonth,Month,CoursePrice,CourseDuration,CourseRating,TeacherCount,AvgTeacherExperience,AvgTeacherRating,ExpertiseMatchRate,Quarter,IsQuarterStart,IsQuarterEnd,TimeIndex,CourseTypeEncoded,CourseLevelEncoded,TeacherRatingScore,TeacherQualityScore,ExpertiseMatchScore,PreviousMonthEnrollment,PreviousMonthRevenue,PreviousMonthTransactionCount,PreviousMonthAverageTransactionAmount,Previous3MonthEnrollmentSum,Previous3MonthRevenueSum,Previous3MonthEnrollment,Previous3MonthRevenue,Previous6MonthEnrollment,Previous6MonthRevenue,EnrollmentGrowthRate,RevenueGrowthRate,HasPreviousMonthData,MonthSin,MonthCos,YearProgress,Category_Artificial Intelligence,Category_Business,Category_Cybersecurity,Category_Data Science,Category_Design,Category_Digital Marketing,Category_Finance,Category_Machine Learning,Category_Marketing,Category_Programming,Category_Project Management,Category_Web Development,PriceBand_Free,PriceBand_High,PriceBand_Low,PriceBand_Medium,Duration_Long,Duration_Medium,Duration_Short,Rating_Excellent,Rating_Good,Rating_Low,Rating_Medium,RevenueTarget
CR00021,2025,3,2025-03,3,0.0,1.2,3.6,7,17.168367346938776,4.152448979591837,0.3775510204081632,1,0,1,24303,0,1,4.152448979591837,71.29076947105374,0.3775510204081632,8.0,0.0,8.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,1.25,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0
CR00022,2025,3,2025-03,3,0.0,32.64,3.65,7,17.305084745762713,4.157627118644068,0.3446327683615819,1,0,1,24303,0,0,4.157627118644068,71.94808962941684,0.3446327683615819,17.0,0.0,17.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,0.0588235294117647,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0
CR00023,2025,3,2025-03,3,0.0,9.71,3.02,7,16.194594594594594,4.0725945945945945,0.3945945945945946,1,0,1,24303,0,1,4.0725945945945945,65.95401840759678,0.3945945945945946,18.0,0.0,18.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,-0.1666666666666666,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0
CR00024,2025,3,2025-03,3,117.68,48.09,2.57,7,16.55421686746988,4.141867469879518,0.3855421686746988,1,0,1,24303,1,2,4.141867469879518,68.56537233270431,0.3855421686746988,10.0,1176.8000000000002,10.0,117.68000000000002,19.0,2235.92,19.0,2235.92,19.0,2235.92,0.1999999999999999,0.1999999999999999,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1412.16
CR00025,2025,3,2025-03,3,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,1,0,1,24303,1,0,4.13109375,68.12001464843749,0.3854166666666667,16.0,4793.12,16.0,299.57,31.0,9286.67,31.0,9286.67,31.0,9286.67,0.1875,0.1875,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5691.83
CR00026,2025,3,2025-03,3,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,1,0,1,24303,0,1,4.291627906976744,60.33230394808003,0.8430232558139535,16.0,0.0,16.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,-0.3125,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
CR00027,2025,3,2025-03,3,0.0,9.3,1.81,17,14.49342105263158,4.269934210526316,0.8618421052631579,1,0,1,24303,0,2,4.269934210526316,61.88595438019391,0.8618421052631579,12.0,0.0,12.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,-0.3333333333333333,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0
CR00028,2025,3,2025-03,3,0.78,44.96,3.89,21,13.83625730994152,4.208128654970761,0.8245614035087719,1,0,1,24303,1,2,4.208128654970761,58.22475086351356,0.8245614035087719,10.0,7.800000000000001,10.0,0.78,27.0,21.06,27.0,21.06,27.0,21.06,1.0,0.9999999999999998,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,15.6
CR00029,2025,3,2025-03,3,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,1,0,1,24303,0,0,4.360129032258064,62.645208740894894,0.8774193548387097,9.0,0.0,9.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.2222222222222223,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
CR00030,2025,3,2025-03,3,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,1,0,1,24303,0,1,4.302426035502958,64.17997654143763,0.8461538461538461,9.0,0.0,9.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,0.3333333333333332,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0
CR00031,2025,3,2025-03,3,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,1,0,1,24303,0,1,3.7743125,57.864928515625,1.0,12.0,0.0,12.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,-0.25,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
CR00032,2025,3,2025-03,3,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,1,0,1,24303,0,2,3.8412883435582814,61.03642214611012,1.0,10.0,0.0,10.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,0.3,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0
CR00033,2025,3,2025-03,3,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,1,0,1,24303,0,1,3.814790419161677,60.14576750690237,1.0,17.0,0.0,17.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,-0.2941176470588235,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0
CR00034,2025,3,2025-03,3,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,1,0,1,24303,1,1,3.943666666666666,65.99068888888888,1.0,10.0,3942.6,10.0,394.26,22.0,8673.72,22.0,8673.72,22.0,8673.72,-0.0999999999999999,-0.0999999999999999,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3548.34
CR00035,2025,3,2025-03,3,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,1,0,1,24303,0,0,3.869720670391062,60.42385069130177,1.0,12.0,0.0,12.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.5833333333333333,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
CR00036,2025,3,2025-03,3,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,1,0,1,24303,0,0,4.151299435028249,72.19039356506752,0.3615819209039548,16.0,0.0,16.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.0
CR00037,2025,3,2025-03,3,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.4052287581699346,1,0,1,24303,0,1,4.004313725490196,66.31981032936051,0.4052287581699346,19.0,0.0,19.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,-0.5263157894736843,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.0
CR00038,2025,3,2025-03,3,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.3417721518987341,1,0,1,24303,1,1,4.165569620253164,72.05380868450567,0.3417721518987341,7.0,2398.27,7.0,342.61,22.0,7537.42,22.0,7537.42,22.0,7537.42,0.7142857142857142,0.7142857142857142,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,4111.32
CR00039,2025,3,2025-03,3,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,1,0,1,24303,1,2,4.1438922155688624,70.17321668041164,0.3712574850299401,11.0,3813.81,11.0,346.71,18.0,6240.78,18.0,6240.78,18.0,6240.78,0.5454545454545454,0.5454545454545454,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,5894.07
CR00040,2025,3,2025-03,3,327.99,12.13,1.51,7,17.29310344827586,4.09528735632184,0.3563218390804598,1,0,1,24303,1,0,4.09528735632184,70.82022790328975,0.3563218390804598,10.0,3279.9,10.0,327.99,27.0,8855.73,27.0,8855.73,27.0,8855.73,1.0,1.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,6559.8
CR00041,2025,3,2025-03,3,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.3012048192771084,1,0,1,24303,1,0,4.344879518072289,76.21860937726811,0.3012048192771084,9.0,484.74,9.0,53.86,23.0,1238.78,23.0,1238.78,23.0,1238.78,0.2222222222222223,0.2222222222222223,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,592.46
CR00042,2025,3,2025-03,3,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.4699453551912568,1,0,1,24303,0,1,4.150437158469945,60.64627847950073,0.4699453551912568,18.0,0.0,18.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,-0.3888888888888888,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
CR00043,2025,3,2025-03,3,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.3736263736263736,1,0,1,24303,0,0,4.235659340659341,69.32983063639658,0.3736263736263736,12.0,0.0,12.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,-0.0833333333333333,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
CR00044,2025,3,2025-03,3,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.3354037267080745,1,0,1,24303,1,1,4.379751552795031,74.31975926854673,0.3354037267080745,13.0,1547.52,13.0,119.04,23.0,2737.92,23.0,2737.92,23.0,2737.92,0.0769230769230768,0.0769230769230771,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1666.5600000000002
CR00045,2025,3,2025-03,3,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,1,0,1,24303,0,2,4.2875,70.41969476744185,0.3546511627906977,13.0,0.0,13.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,0.2307692307692308,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0
CR00046,2025,3,2025-03,3,248.1,9.4,1.2,8,16.514285714285716,4.051,0.3428571428571428,1,0,1,24303,1,0,4.051,66.89937142857144,0.3428571428571428,17.0,4217.7,17.0,248.1,29.0,7194.9,29.0,7194.9,29.0,7194.9,-0.2352941176470588,-0.2352941176470587,1,1.0,6.123233995736766e-17,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3225.3
CR00047,2025,3,2025-03,3,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.4096385542168674,1,0,1,24303,1,1,3.9598795180722894,60.44779939033242,0.4096385542168674,15.0,1343.85,15.0,89.59,33.0,2956.47,33.0,2956.47,33.0,2956.47,0.1333333333333333,0.1333333333333333,1,1.0,6.123233995736766e-17,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1523.03
CR00048,2025,3,2025-03,3,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,1,0,1,24303,0,0,4.057526881720429,64.28780494854895,0.3655913978494624,19.0,0.0,19.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0
CR00049,2025,3,2025-03,3,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,1,0,1,24303,1,1,4.038711656441717,62.19120403477736,0.3926380368098159,11.0,4570.61,11.0,415.51,33.0,13711.829999999998,33.0,13711.829999999998,33.0,13711.829999999998,0.0909090909090908,0.090909090909091,1,1.0,6.123233995736766e-17,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4986.12
CR00050,2025,3,2025-03,3,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,1,0,1,24303,1,0,3.9402873563218392,59.94218754128683,0.4137931034482758,19.0,9327.1,19.0,490.9,34.0,16690.6,34.0,16690.6,34.0,16690.6,0.2105263157894736,0.2105263157894736,1,1.0,6.123233995736766e-17,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11290.7
CR00051,2025,3,2025-03,3,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.2923976608187134,1,0,1,24303,1,2,4.0678947368421055,63.82550630963374,0.2923976608187134,15.0,568.35,15.0,37.89,25.0,947.25,25.0,947.25,25.0,947.25,0.6000000000000001,0.5999999999999999,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,909.36
CR00052,2025,3,2025-03,3,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.3506493506493506,1,0,1,24303,0,0,4.05077922077922,61.97166132568729,0.3506493506493506,14.0,0.0,14.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,-0.0714285714285714,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0
CR00053,2025,3,2025-03,3,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.3435582822085889,1,0,1,24303,0,2,3.9677914110429446,60.61227370243517,0.3435582822085889,13.0,0.0,13.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,0.4615384615384614,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0
CR00054,2025,3,2025-03,3,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,1,0,1,24303,0,0,4.133089887640449,64.0861128645373,0.2808988764044944,11.0,0.0,11.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.1818181818181818,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0
CR00055,2025,3,2025-03,3,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,1,0,1,24303,1,2,4.106179775280899,65.83728695871734,0.2696629213483146,10.0,573.2,10.0,57.32000000000001,24.0,1375.68,24.0,1375.68,24.0,1375.68,0.5,0.4999999999999998,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,859.8
CR00056,2025,3,2025-03,3,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.3986486486486486,1,0,1,24303,1,2,4.199391891891892,66.28229364499636,0.3986486486486486,8.0,1699.12,8.0,212.39,22.0,4672.58,22.0,4672.58,22.0,4672.58,1.0,1.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3398.24
CR00057,2025,3,2025-03,3,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,1,0,1,24303,1,2,4.0996428571428565,62.81238520408162,0.4142857142857143,9.0,1596.06,9.0,177.34,25.0,4433.5,25.0,4433.5,25.0,4433.5,-0.1111111111111111,-0.111111111111111,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1418.72
CR00058,2025,3,2025-03,3,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,1,0,1,24303,0,0,4.192474226804124,68.0952901477309,0.3711340206185567,15.0,0.0,15.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0666666666666666,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.0
CR00059,2025,3,2025-03,3,0.0,5.95,4.66,12,14.73913043478261,3.998819875776397,0.453416149068323,1,0,1,24303,0,1,3.998819875776397,58.93912773426951,0.453416149068323,17.0,0.0,17.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,0.4705882352941177,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.0
CR00060,2025,3,2025-03,3,0.0,8.95,2.14,13,15.915151515151516,4.096,0.3757575757575757,1,0,1,24303,0,0,4.096,65.18846060606062,0.3757575757575757,20.0,0.0,20.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,-0.35,0.0,1,1.0,6.123233995736766e-17,0.1818181818181818,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0
CR00001,2025,4,2025-04,4,472.28,11.0,4.74,25,16.682926829268293,4.191646341463414,0.1341463414634146,2,1,0,24304,1,0,4.191646341463414,69.92892920880428,0.1341463414634146,8.0,3778.24,8.0,472.28,37.0,17474.36,37.0,17474.36,37.0,17474.36,0.75,0.7500000000000002,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,6611.92
CR00002,2025,4,2025-04,4,0.0,37.7,2.43,20,17.013422818791945,4.211409395973154,0.1610738255033557,2,1,0,24304,0,1,4.211409395973154,71.65048871672445,0.1610738255033557,15.0,0.0,15.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,0.3333333333333332,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
CR00003,2025,4,2025-04,4,0.0,19.53,3.85,27,16.589595375722542,4.079017341040462,0.1387283236994219,2,1,0,24304,0,0,4.079017341040462,67.66924721841691,0.1387283236994219,10.0,0.0,10.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,0.3999999999999999,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0
CR00004,2025,4,2025-04,4,0.0,45.13,2.88,27,15.896103896103895,4.097987012987013,0.1623376623376623,2,1,0,24304,0,0,4.097987012987013,65.14202732332602,0.1623376623376623,10.0,0.0,10.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,-0.3,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
CR00005,2025,4,2025-04,4,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,2,1,0,24304,0,0,4.05855421686747,64.10559732907532,0.1506024096385542,20.0,0.0,20.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,-0.5,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
CR00006,2025,4,2025-04,4,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,2,1,0,24304,1,2,4.133461538461538,69.23548076923076,0.3012820512820512,16.0,4421.92,16.0,276.37,41.0,11331.17,41.0,11331.17,41.0,11331.17,-0.1875,-0.1875,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3592.81
CR00007,2025,4,2025-04,4,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,2,1,0,24304,0,2,3.932584269662921,63.00972099482388,0.3426966292134831,11.0,0.0,11.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,0.8181818181818181,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
CR00008,2025,4,2025-04,4,0.0,2.87,1.52,15,16.329113924050635,3.999113924050633,0.3291139240506329,2,1,0,24304,0,2,3.999113924050633,65.30198686107997,0.3291139240506329,12.0,0.0,12.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,0.0833333333333332,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0
CR00009,2025,4,2025-04,4,0.0,48.19,4.51,19,15.387096774193548,3.9562580645161294,0.3548387096774194,2,1,0,24304,0,0,3.9562580645161294,60.87532570239335,0.3548387096774194,12.0,0.0,12.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,-0.1666666666666666,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
CR00010,2025,4,2025-04,4,0.0,15.29,4.45,18,16.05,3.997055555555556,0.3222222222222222,2,1,0,24304,0,2,3.997055555555556,64.15274166666667,0.3222222222222222,13.0,0.0,13.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,0.5384615384615385,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0
CR00011,2025,4,2025-04,4,326.02,11.31,2.69,16,16.52980132450331,3.9479470198675495,0.2516556291390728,2,1,0,24304,1,1,3.9479470198675495,65.25877987807552,0.2516556291390728,9.0,2934.18,9.0,326.02,37.0,12062.74,37.0,12062.74,37.0,12062.74,0.7777777777777777,0.7777777777777777,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5216.32
CR00012,2025,4,2025-04,4,487.92,36.01,3.64,18,16.052023121387283,3.9091907514450863,0.2658959537572254,2,1,0,24304,1,2,3.9091907514450863,62.750420328109854,0.2658959537572254,21.0,10246.32,21.0,487.92,51.0,24883.92,51.0,24883.92,51.0,24883.92,-0.2857142857142857,-0.2857142857142857,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7318.8
CR00013,2025,4,2025-04,4,0.0,15.84,2.0,20,15.93529411764706,3.874294117647058,0.2764705882352941,2,1,0,24304,0,2,3.874294117647058,61.738016262975776,0.2764705882352941,23.0,0.0,23.0,0.0,55.0,0.0,55.0,0.0,55.0,0.0,-0.217391304347826,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0
CR00014,2025,4,2025-04,4,0.0,22.29,3.15,18,15.695906432748538,3.769298245614035,0.2982456140350877,2,1,0,24304,0,2,3.769298245614035,59.16255258028111,0.2982456140350877,17.0,0.0,17.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,-0.2941176470588235,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0
CR00015,2025,4,2025-04,4,285.05,34.78,1.96,19,16.708333333333332,4.004285714285714,0.2321428571428571,2,1,0,24304,1,0,4.004285714285714,66.90494047619046,0.2321428571428571,11.0,3135.55,11.0,285.05,35.0,9976.75,35.0,9976.75,35.0,9976.75,0.4545454545454546,0.4545454545454546,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4560.8
CR00016,2025,4,2025-04,4,0.0,42.68,4.72,30,16.372549019607842,4.160065359477124,0.1045751633986928,2,1,0,24304,0,1,4.160065359477124,68.11087402281173,0.1045751633986928,9.0,0.0,9.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
CR00017,2025,4,2025-04,4,0.0,29.37,4.79,28,16.0126582278481,4.193291139240506,0.1645569620253164,2,1,0,24304,0,2,4.193291139240506,67.14573786252201,0.1645569620253164,11.0,0.0,11.0,0.0,43.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0
CR00018,2025,4,2025-04,4,0.0,15.44,2.01,28,16.533742331288344,4.198159509202454,0.1288343558282208,2,1,0,24304,0,2,4.198159509202454,69.41128759080131,0.1288343558282208,12.0,0.0,12.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,0.4166666666666667,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0
CR00019,2025,4,2025-04,4,0.0,18.0,2.98,28,16.497175141242938,4.2006214689265535,0.1412429378531073,2,1,0,24304,0,2,4.2006214689265535,69.29838807494653,0.1412429378531073,15.0,0.0,15.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,-0.1333333333333333,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0
